timestamp,day,emptyspots,maxspots,lot,occupiedspots,time,date
2012-12-21 15:45:11,Friday,10,28,B,18,15:45:11,2012-12-21
2012-11-06 15:03:35,Tuesday,9,100,A,91,15:03:35,2012-11-06
2012-12-07 16:52:25,Friday,1,28,B,27,16:52:25,2012-12-07
2013-03-03 08:00:02,Sunday,40,40,C,0,08:00:02,2013-03-03
2012-12-15 16:00:13,Saturday,28,28,B,0,16:00:13,2012-12-15
2012-12-23 11:20:07,Sunday,28,28,B,0,11:20:07,2012-12-23
2012-12-18 17:00:13,Tuesday,0,28,B,28,17:00:13,2012-12-18
2013-03-12 16:10:11,Tuesday,0,40,C,40,16:10:11,2013-03-12
2013-03-09 13:20:08,Saturday,35,40,C,5,13:20:08,2013-03-09
2012-12-16 19:35:17,Sunday,27,28,B,1,19:35:17,2012-12-16
2012-12-18 17:55:14,Tuesday,1,28,B,27,17:55:14,2012-12-18
2013-03-21 13:00:08,Thursday,0,40,C,40,13:00:08,2013-03-21
2013-03-18 12:10:07,Monday,4,40,C,36,12:10:07,2013-03-18
2012-12-08 19:30:16,Saturday,28,28,B,0,19:30:16,2012-12-08
2013-03-17 08:50:03,Sunday,40,40,C,0,08:50:03,2013-03-17
2012-12-26 15:00:11,Wednesday,28,28,B,0,15:00:11,2012-12-26
2013-03-21 13:10:08,Thursday,1,40,C,39,13:10:08,2013-03-21
2012-11-11 19:29:20,Sunday,100,100,A,0,19:29:20,2012-11-11
2012-11-10 18:43:13,Saturday,97,100,A,3,18:43:13,2012-11-10
2012-12-15 12:50:09,Saturday,26,28,B,2,12:50:09,2012-12-15
2012-12-20 12:20:07,Thursday,0,28,B,28,12:20:07,2012-12-20
2012-12-20 16:40:11,Thursday,1,28,B,27,16:40:11,2012-12-20
2012-12-22 15:40:12,Saturday,28,28,B,0,15:40:12,2012-12-22
2012-12-18 14:10:10,Tuesday,0,28,B,28,14:10:10,2012-12-18
2013-03-06 17:00:12,Wednesday,3,40,C,37,17:00:12,2013-03-06
2012-12-18 11:05:06,Tuesday,0,28,B,28,11:05:06,2012-12-18
2012-12-07 16:42:25,Friday,2,28,B,26,16:42:25,2012-12-07
2012-12-28 20:10:16,Friday,28,28,B,0,20:10:16,2012-12-28
2012-11-10 17:58:11,Saturday,96,100,A,4,17:58:11,2012-11-10
2012-12-22 13:30:09,Saturday,27,28,B,1,13:30:09,2012-12-22
2012-12-25 20:10:15,Tuesday,28,28,B,0,20:10:15,2012-12-25
2013-03-06 10:10:04,Wednesday,1,40,C,39,10:10:04,2013-03-06
2012-12-17 18:15:15,Monday,7,28,B,21,18:15:15,2012-12-17
2013-03-18 14:15:09,Monday,0,40,C,40,14:15:09,2013-03-18
2013-03-12 07:50:02,Tuesday,0,40,C,40,07:50:02,2013-03-12
2013-03-02 12:30:07,Saturday,33,40,C,7,12:30:07,2013-03-02
2012-12-18 15:50:12,Tuesday,1,28,B,27,15:50:12,2012-12-18
2013-03-09 13:55:09,Saturday,36,40,C,4,13:55:09,2013-03-09
2013-03-02 13:05:08,Saturday,34,40,C,6,13:05:08,2013-03-02
2012-12-21 12:10:07,Friday,6,28,B,22,12:10:07,2012-12-21
2012-12-20 15:35:10,Thursday,0,28,B,28,15:35:10,2012-12-20
2013-03-09 12:30:07,Saturday,33,40,C,7,12:30:07,2013-03-09
2012-12-24 19:55:16,Monday,28,28,B,0,19:55:16,2012-12-24
2013-03-10 08:30:02,Sunday,40,40,C,0,08:30:02,2013-03-10
2013-03-03 17:35:13,Sunday,40,40,C,0,17:35:13,2013-03-03
2013-03-05 18:05:14,Tuesday,4,40,C,36,18:05:14,2013-03-05
2012-11-09 15:56:58,Friday,21,100,A,79,15:56:58,2012-11-09
2013-03-18 12:40:07,Monday,1,40,C,39,12:40:07,2013-03-18
2012-12-28 09:05:04,Friday,28,28,B,0,09:05:04,2012-12-28
2013-03-06 08:00:02,Wednesday,0,40,C,40,08:00:02,2013-03-06
2013-03-10 15:05:10,Sunday,40,40,C,0,15:05:10,2013-03-10
2012-12-22 12:25:08,Saturday,27,28,B,1,12:25:08,2012-12-22
2013-03-18 17:20:13,Monday,5,40,C,35,17:20:13,2013-03-18
2013-03-02 17:05:13,Saturday,36,40,C,4,17:05:13,2013-03-02
2012-12-23 08:45:04,Sunday,28,28,B,0,08:45:04,2012-12-23
2012-11-08 08:00:29,Thursday,18,100,A,82,08:00:29,2012-11-08
2013-03-22 09:35:04,Friday,0,40,C,40,09:35:04,2013-03-22
2012-12-22 17:50:14,Saturday,28,28,B,0,17:50:14,2012-12-22
2013-03-14 18:11:06,Thursday,6,40,C,34,18:11:06,2013-03-14
2013-03-16 09:45:04,Saturday,20,40,C,20,09:45:04,2013-03-16
2012-12-14 14:00:10,Friday,2,28,B,26,14:00:10,2012-12-14
2012-12-19 16:05:12,Wednesday,1,28,B,27,16:05:12,2012-12-19
2013-03-05 12:15:07,Tuesday,9,40,C,31,12:15:07,2013-03-05
2012-12-24 12:40:07,Monday,28,28,B,0,12:40:07,2012-12-24
2012-12-14 17:50:14,Friday,4,28,B,24,17:50:14,2012-12-14
2012-12-18 09:35:04,Tuesday,0,28,B,28,09:35:04,2012-12-18
2012-12-22 12:20:08,Saturday,27,28,B,1,12:20:08,2012-12-22
2013-03-02 10:10:04,Saturday,27,40,C,13,10:10:04,2013-03-02
2013-03-14 13:56:01,Thursday,0,40,C,40,13:56:01,2013-03-14
2012-12-08 11:50:07,Saturday,28,28,B,0,11:50:07,2012-12-08
2013-03-13 18:15:14,Wednesday,3,40,C,37,18:15:14,2013-03-13
2013-03-12 11:10:06,Tuesday,1,40,C,39,11:10:06,2013-03-12
2012-11-20 11:24:40,Tuesday,20,100,A,80,11:24:40,2012-11-20
2013-03-03 08:25:02,Sunday,40,40,C,0,08:25:02,2013-03-03
2013-03-19 11:40:06,Tuesday,2,40,C,38,11:40:06,2013-03-19
2012-11-07 19:09:54,Wednesday,0,100,A,100,19:09:54,2012-11-07
2013-03-19 16:00:11,Tuesday,0,40,C,40,16:00:11,2013-03-19
2012-12-23 17:25:13,Sunday,28,28,B,0,17:25:13,2012-12-23
2012-11-06 10:48:23,Tuesday,6,100,A,94,10:48:23,2012-11-06
2012-12-18 17:15:13,Tuesday,1,28,B,27,17:15:13,2012-12-18
2013-03-13 08:45:03,Wednesday,0,40,C,40,08:45:03,2013-03-13
2013-03-21 07:45:02,Thursday,18,40,C,22,07:45:02,2013-03-21
2012-12-08 09:50:05,Saturday,27,28,B,1,09:50:05,2012-12-08
2012-12-28 13:15:09,Friday,28,28,B,0,13:15:09,2012-12-28
2012-11-11 15:49:11,Sunday,94,100,A,6,15:49:11,2012-11-11
2012-12-12 17:35:14,Wednesday,2,28,B,26,17:35:14,2012-12-12
2012-12-18 20:50:17,Tuesday,7,28,B,21,20:50:17,2012-12-18
2012-11-09 15:01:56,Friday,23,100,A,77,15:01:56,2012-11-09
2012-12-21 14:45:10,Friday,8,28,B,20,14:45:10,2012-12-21
2012-11-06 15:28:36,Tuesday,8,100,A,92,15:28:36,2012-11-06
2013-03-12 10:15:05,Tuesday,0,40,C,40,10:15:05,2013-03-12
2012-12-13 11:25:07,Thursday,0,28,B,28,11:25:07,2012-12-13
2013-03-14 14:11:01,Thursday,0,40,C,40,14:11:01,2013-03-14
2012-12-24 12:30:07,Monday,28,28,B,0,12:30:07,2012-12-24
2012-12-20 13:05:08,Thursday,1,28,B,27,13:05:08,2012-12-20
2013-03-22 07:05:01,Friday,40,40,C,0,07:05:01,2013-03-22
2013-03-21 18:35:14,Thursday,9,40,C,31,18:35:14,2013-03-21
2012-12-12 14:25:10,Wednesday,0,28,B,28,14:25:10,2012-12-12
2013-03-02 17:45:13,Saturday,36,40,C,4,17:45:13,2013-03-02
2013-03-19 13:05:08,Tuesday,0,40,C,40,13:05:08,2013-03-19
2013-03-15 08:00:02,Friday,8,40,C,32,08:00:02,2013-03-15
2012-12-28 12:45:08,Friday,28,28,B,0,12:45:08,2012-12-28
2012-12-23 09:15:04,Sunday,28,28,B,0,09:15:04,2012-12-23
2013-03-17 11:20:06,Sunday,40,40,C,0,11:20:06,2013-03-17
2013-03-05 09:05:03,Tuesday,0,40,C,40,09:05:03,2013-03-05
2012-12-18 13:20:09,Tuesday,6,28,B,22,13:20:09,2012-12-18
2013-03-19 11:15:06,Tuesday,2,40,C,38,11:15:06,2013-03-19
2013-03-14 15:11:02,Thursday,0,40,C,40,15:11:02,2013-03-14
2013-03-11 10:15:05,Monday,0,40,C,40,10:15:05,2013-03-11
2013-03-03 06:15:00,Sunday,40,40,C,0,06:15:00,2013-03-03
2012-12-22 13:00:09,Saturday,28,28,B,0,13:00:09,2012-12-22
2012-12-13 14:35:10,Thursday,0,28,B,28,14:35:10,2012-12-13
2012-12-24 18:40:14,Monday,28,28,B,0,18:40:14,2012-12-24
2013-03-15 11:15:06,Friday,0,40,C,40,11:15:06,2013-03-15
2012-11-08 10:50:37,Thursday,10,100,A,90,10:50:37,2012-11-08
2013-03-11 15:20:10,Monday,1,40,C,39,15:20:10,2013-03-11
2013-03-10 10:05:04,Sunday,39,40,C,1,10:05:04,2013-03-10
2012-11-07 18:59:54,Wednesday,0,100,A,100,18:59:54,2012-11-07
2013-03-21 09:00:03,Thursday,0,40,C,40,09:00:03,2013-03-21
2013-03-20 06:40:00,Wednesday,40,40,C,0,06:40:00,2013-03-20
2012-12-23 18:05:14,Sunday,28,28,B,0,18:05:14,2012-12-23
2013-03-09 12:15:07,Saturday,32,40,C,8,12:15:07,2013-03-09
2012-12-19 13:30:09,Wednesday,7,28,B,21,13:30:09,2012-12-19
2013-03-16 18:00:14,Saturday,37,40,C,3,18:00:14,2013-03-16
2013-03-17 07:50:02,Sunday,40,40,C,0,07:50:02,2013-03-17
2013-03-09 14:15:09,Saturday,36,40,C,4,14:15:09,2013-03-09
2012-12-16 14:15:10,Sunday,1,28,B,27,14:15:10,2012-12-16
2012-11-11 06:23:46,Sunday,99,100,A,1,06:23:46,2012-11-11
2012-12-20 17:55:13,Thursday,4,28,B,24,17:55:13,2012-12-20
2013-03-06 15:25:11,Wednesday,1,40,C,39,15:25:11,2013-03-06
2012-12-22 12:05:08,Saturday,27,28,B,1,12:05:08,2012-12-22
2012-12-22 19:55:17,Saturday,28,28,B,0,19:55:17,2012-12-22
2012-12-19 14:10:09,Wednesday,0,28,B,28,14:10:09,2012-12-19
2012-12-22 12:30:08,Saturday,27,28,B,1,12:30:08,2012-12-22
2012-11-10 16:13:06,Saturday,74,100,A,26,16:13:06,2012-11-10
2012-12-08 16:35:12,Saturday,28,28,B,0,16:35:12,2012-12-08
2012-11-08 08:25:30,Thursday,10,100,A,90,08:25:30,2012-11-08
2013-03-15 07:05:01,Friday,38,40,C,2,07:05:01,2013-03-15
2012-12-08 10:50:06,Saturday,23,28,B,5,10:50:06,2012-12-08
2012-12-25 11:00:06,Tuesday,28,28,B,0,11:00:06,2012-12-25
2012-11-08 17:30:56,Thursday,26,100,A,74,17:30:56,2012-11-08
2012-12-14 11:45:07,Friday,3,28,B,25,11:45:07,2012-12-14
2012-12-23 19:00:15,Sunday,27,28,B,1,19:00:15,2012-12-23
2012-12-24 11:00:06,Monday,28,28,B,0,11:00:06,2012-12-24
2012-12-15 14:00:10,Saturday,26,28,B,2,14:00:10,2012-12-15
2012-12-29 09:35:05,Saturday,28,28,B,0,09:35:05,2012-12-29
2012-12-13 15:20:11,Thursday,1,28,B,27,15:20:11,2012-12-13
2012-12-12 12:55:08,Wednesday,3,28,B,25,12:55:08,2012-12-12
2012-12-28 14:50:10,Friday,28,28,B,0,14:50:10,2012-12-28
2013-03-02 09:40:04,Saturday,33,40,C,7,09:40:04,2013-03-02
2013-03-22 09:45:04,Friday,1,40,C,39,09:45:04,2013-03-22
2013-03-17 12:40:07,Sunday,40,40,C,0,12:40:07,2013-03-17
2013-03-02 10:25:05,Saturday,26,40,C,14,10:25:05,2013-03-02
2013-03-14 06:35:00,Thursday,39,40,C,1,06:35:00,2013-03-14
2012-12-18 20:05:17,Tuesday,2,28,B,26,20:05:17,2012-12-18
2013-03-22 08:50:03,Friday,7,40,C,33,08:50:03,2013-03-22
2012-11-09 10:06:41,Friday,4,100,A,96,10:06:41,2012-11-09
2012-12-18 16:55:13,Tuesday,0,28,B,28,16:55:13,2012-12-18
2013-03-03 09:00:03,Sunday,40,40,C,0,09:00:03,2013-03-03
2012-12-15 15:50:12,Saturday,28,28,B,0,15:50:12,2012-12-15
2013-03-02 11:05:05,Saturday,25,40,C,15,11:05:05,2013-03-02
2012-12-20 10:40:05,Thursday,0,28,B,28,10:40:05,2012-12-20
2012-12-22 12:50:09,Saturday,27,28,B,1,12:50:09,2012-12-22
2012-12-13 16:55:13,Thursday,1,28,B,27,16:55:13,2012-12-13
2012-12-26 19:20:16,Wednesday,27,28,B,1,19:20:16,2012-12-26
2012-12-14 20:05:17,Friday,7,28,B,21,20:05:17,2012-12-14
2013-03-10 07:05:01,Sunday,40,40,C,0,07:05:01,2013-03-10
2012-12-18 20:20:17,Tuesday,8,28,B,20,20:20:17,2012-12-18
2012-12-12 18:15:14,Wednesday,2,28,B,26,18:15:14,2012-12-12
2012-12-18 15:30:11,Tuesday,0,28,B,28,15:30:11,2012-12-18
2012-12-26 19:45:16,Wednesday,27,28,B,1,19:45:16,2012-12-26
2013-03-13 17:20:13,Wednesday,2,40,C,38,17:20:13,2013-03-13
2013-03-20 18:00:13,Wednesday,11,40,C,29,18:00:13,2013-03-20
2012-11-11 15:54:12,Sunday,93,100,A,7,15:54:12,2012-11-11
2012-12-16 15:30:12,Sunday,2,28,B,26,15:30:12,2012-12-16
2012-12-24 10:30:05,Monday,28,28,B,0,10:30:05,2012-12-24
2012-12-18 18:05:14,Tuesday,1,28,B,27,18:05:14,2012-12-18
2013-03-16 15:10:10,Saturday,35,40,C,5,15:10:10,2013-03-16
2012-12-18 17:50:14,Tuesday,2,28,B,26,17:50:14,2012-12-18
2012-12-26 17:15:13,Wednesday,28,28,B,0,17:15:13,2012-12-26
2012-12-18 14:00:10,Tuesday,0,28,B,28,14:00:10,2012-12-18
2013-03-22 12:30:07,Friday,10,40,C,30,12:30:07,2013-03-22
2012-12-26 09:40:05,Wednesday,28,28,B,0,09:40:05,2012-12-26
2012-12-14 08:15:03,Friday,18,28,B,10,08:15:03,2012-12-14
2012-12-25 17:20:13,Tuesday,28,28,B,0,17:20:13,2012-12-25
2013-03-18 07:35:01,Monday,10,40,C,30,07:35:01,2013-03-18
2012-12-28 15:10:11,Friday,28,28,B,0,15:10:11,2012-12-28
2012-12-26 10:35:06,Wednesday,27,28,B,1,10:35:06,2012-12-26
2012-12-24 16:20:11,Monday,28,28,B,0,16:20:11,2012-12-24
2012-11-10 17:03:08,Saturday,87,100,A,13,17:03:08,2012-11-10
2012-12-24 18:20:14,Monday,28,28,B,0,18:20:14,2012-12-24
2012-12-29 13:00:36,Saturday,28,28,B,0,13:00:36,2012-12-29
2013-03-10 13:15:08,Sunday,40,40,C,0,13:15:08,2013-03-10
2012-12-24 08:35:03,Monday,28,28,B,0,08:35:03,2012-12-24
2013-03-10 10:00:04,Sunday,40,40,C,0,10:00:04,2013-03-10
2012-12-18 14:30:10,Tuesday,0,28,B,28,14:30:10,2012-12-18
2012-11-08 16:30:53,Thursday,18,100,A,82,16:30:53,2012-11-08
2012-12-22 11:05:06,Saturday,26,28,B,2,11:05:06,2012-12-22
2013-03-14 07:00:01,Thursday,36,40,C,4,07:00:01,2013-03-14
2013-03-13 12:40:07,Wednesday,0,40,C,40,12:40:07,2013-03-13
2012-12-17 12:40:09,Monday,2,28,B,26,12:40:09,2012-12-17
2012-12-29 15:10:38,Saturday,28,28,B,0,15:10:38,2012-12-29
2013-03-11 14:55:10,Monday,1,40,C,39,14:55:10,2013-03-11
2012-12-26 19:55:16,Wednesday,26,28,B,2,19:55:16,2012-12-26
2012-12-22 16:55:13,Saturday,28,28,B,0,16:55:13,2012-12-22
2013-03-11 13:55:09,Monday,0,40,C,40,13:55:09,2013-03-11
2013-03-12 10:05:04,Tuesday,0,40,C,40,10:05:04,2013-03-12
2012-12-19 12:05:07,Wednesday,3,28,B,25,12:05:07,2012-12-19
2013-03-12 16:05:11,Tuesday,0,40,C,40,16:05:11,2013-03-12
2013-03-16 17:55:14,Saturday,37,40,C,3,17:55:14,2013-03-16
2012-12-13 13:55:09,Thursday,0,28,B,28,13:55:09,2012-12-13
2012-12-13 13:15:09,Thursday,5,28,B,23,13:15:09,2012-12-13
2013-03-12 12:10:07,Tuesday,2,40,C,38,12:10:07,2013-03-12
2013-03-16 12:15:07,Saturday,33,40,C,7,12:15:07,2013-03-16
2013-03-18 15:05:10,Monday,3,40,C,37,15:05:10,2013-03-18
2012-12-18 11:40:07,Tuesday,1,28,B,27,11:40:07,2012-12-18
2013-03-20 06:30:00,Wednesday,39,40,C,1,06:30:00,2013-03-20
2012-12-29 17:30:41,Saturday,28,28,B,0,17:30:41,2012-12-29
2012-12-15 16:05:13,Saturday,28,28,B,0,16:05:13,2012-12-15
2013-03-02 09:10:03,Saturday,34,40,C,6,09:10:03,2013-03-02
2012-12-24 16:40:12,Monday,28,28,B,0,16:40:12,2012-12-24
2012-11-08 12:55:43,Thursday,58,100,A,42,12:55:43,2012-11-08
2013-03-02 06:10:00,Saturday,40,40,C,0,06:10:00,2013-03-02
2012-12-18 17:10:13,Tuesday,1,28,B,27,17:10:13,2012-12-18
2013-03-11 11:45:06,Monday,2,40,C,38,11:45:06,2013-03-11
2013-03-18 12:45:08,Monday,2,40,C,38,12:45:08,2013-03-18
2013-03-20 09:40:04,Wednesday,0,40,C,40,09:40:04,2013-03-20
2012-12-14 19:45:17,Friday,5,28,B,23,19:45:17,2012-12-14
2012-12-16 14:55:11,Sunday,2,28,B,26,14:55:11,2012-12-16
2012-12-25 16:10:11,Tuesday,28,28,B,0,16:10:11,2012-12-25
2012-12-25 13:15:08,Tuesday,28,28,B,0,13:15:08,2012-12-25
2013-03-16 15:45:11,Saturday,36,40,C,4,15:45:11,2013-03-16
2012-12-20 12:40:07,Thursday,1,28,B,27,12:40:07,2012-12-20
2012-12-25 14:30:09,Tuesday,28,28,B,0,14:30:09,2012-12-25
2012-12-20 15:55:11,Thursday,0,28,B,28,15:55:11,2012-12-20
2013-03-05 16:10:11,Tuesday,0,40,C,40,16:10:11,2013-03-05
2012-11-08 13:50:46,Thursday,44,100,A,56,13:50:46,2012-11-08
2012-12-13 18:05:14,Thursday,2,28,B,26,18:05:14,2012-12-13
2012-11-07 15:04:43,Wednesday,19,100,A,81,15:04:43,2012-11-07
2012-12-19 11:30:06,Wednesday,0,28,B,28,11:30:06,2012-12-19
2013-03-16 17:35:13,Saturday,36,40,C,4,17:35:13,2013-03-16
2013-03-19 13:25:08,Tuesday,0,40,C,40,13:25:08,2013-03-19
2013-03-19 09:00:03,Tuesday,1,40,C,39,09:00:03,2013-03-19
2013-03-17 13:40:08,Sunday,40,40,C,0,13:40:08,2013-03-17
2012-11-10 15:38:04,Saturday,72,100,A,28,15:38:04,2012-11-10
2013-03-06 07:25:01,Wednesday,11,40,C,29,07:25:01,2013-03-06
2012-12-13 10:05:05,Thursday,0,28,B,28,10:05:05,2012-12-13
2012-12-27 10:35:06,Thursday,25,28,B,3,10:35:06,2012-12-27
2013-03-20 15:10:10,Wednesday,0,40,C,40,15:10:10,2013-03-20
2013-03-05 07:05:01,Tuesday,34,40,C,6,07:05:01,2013-03-05
2013-03-17 15:05:10,Sunday,40,40,C,0,15:05:10,2013-03-17
2012-11-09 15:36:57,Friday,21,100,A,79,15:36:57,2012-11-09
2013-03-03 07:55:02,Sunday,40,40,C,0,07:55:02,2013-03-03
2013-03-09 12:25:07,Saturday,32,40,C,8,12:25:07,2013-03-09
2013-03-19 14:50:10,Tuesday,2,40,C,38,14:50:10,2013-03-19
2013-03-15 07:40:02,Friday,21,40,C,19,07:40:02,2013-03-15
2013-03-10 15:45:11,Sunday,40,40,C,0,15:45:11,2013-03-10
2013-03-19 16:20:12,Tuesday,4,40,C,36,16:20:12,2013-03-19
2012-12-18 12:15:08,Tuesday,2,28,B,26,12:15:08,2012-12-18
2013-03-13 09:50:04,Wednesday,0,40,C,40,09:50:04,2013-03-13
2013-03-19 18:15:14,Tuesday,7,40,C,33,18:15:14,2013-03-19
2012-12-20 17:35:12,Thursday,3,28,B,25,17:35:12,2012-12-20
2013-03-12 10:20:05,Tuesday,2,40,C,38,10:20:05,2013-03-12
2012-12-20 14:30:09,Thursday,0,28,B,28,14:30:09,2012-12-20
2012-12-25 12:50:08,Tuesday,28,28,B,0,12:50:08,2012-12-25
2012-11-20 16:09:41,Tuesday,64,100,A,36,16:09:41,2012-11-20
2012-11-10 11:37:52,Saturday,28,100,A,72,11:37:52,2012-11-10
2012-12-27 13:50:09,Thursday,25,28,B,3,13:50:09,2012-12-27
2013-03-17 06:35:00,Sunday,40,40,C,0,06:35:00,2013-03-17
2012-12-19 15:10:10,Wednesday,0,28,B,28,15:10:10,2012-12-19
2013-03-21 08:10:02,Thursday,8,40,C,32,08:10:02,2013-03-21
2012-12-16 17:05:14,Sunday,0,28,B,28,17:05:14,2012-12-16
2012-11-07 10:29:28,Wednesday,4,100,A,96,10:29:28,2012-11-07
2012-12-25 18:35:14,Tuesday,28,28,B,0,18:35:14,2012-12-25
2013-03-03 13:55:09,Sunday,40,40,C,0,13:55:09,2013-03-03
2012-12-21 09:20:04,Friday,5,28,B,23,09:20:04,2012-12-21
2012-12-24 18:10:14,Monday,28,28,B,0,18:10:14,2012-12-24
2012-11-11 11:08:59,Sunday,100,100,A,0,11:08:59,2012-11-11
2013-03-17 09:30:04,Sunday,40,40,C,0,09:30:04,2013-03-17
2012-12-23 09:10:04,Sunday,28,28,B,0,09:10:04,2012-12-23
2013-03-22 07:10:01,Friday,37,40,C,3,07:10:01,2013-03-22
2012-12-23 08:30:03,Sunday,28,28,B,0,08:30:03,2012-12-23
2012-12-28 12:25:08,Friday,28,28,B,0,12:25:08,2012-12-28
2012-11-11 12:49:03,Sunday,97,100,A,3,12:49:03,2012-11-11
2012-11-11 09:18:54,Sunday,100,100,A,0,09:18:54,2012-11-11
2013-03-19 14:30:09,Tuesday,0,40,C,40,14:30:09,2013-03-19
2012-12-24 20:15:16,Monday,28,28,B,0,20:15:16,2012-12-24
2012-12-13 20:25:17,Thursday,5,28,B,23,20:25:17,2012-12-13
2013-03-02 15:30:11,Saturday,34,40,C,6,15:30:11,2013-03-02
2013-03-02 10:40:05,Saturday,25,40,C,15,10:40:05,2013-03-02
2013-03-11 07:25:01,Monday,25,40,C,15,07:25:01,2013-03-11
2012-11-11 11:49:00,Sunday,100,100,A,0,11:49:00,2012-11-11
2013-03-16 12:55:08,Saturday,33,40,C,7,12:55:08,2013-03-16
2013-03-14 18:01:05,Thursday,7,40,C,33,18:01:05,2013-03-14
2012-12-14 10:10:06,Friday,0,28,B,28,10:10:06,2012-12-14
2012-12-13 12:25:08,Thursday,3,28,B,25,12:25:08,2012-12-13
2013-03-17 07:35:01,Sunday,40,40,C,0,07:35:01,2013-03-17
2012-11-08 14:25:47,Thursday,30,100,A,70,14:25:47,2012-11-08
2012-12-24 17:20:13,Monday,27,28,B,1,17:20:13,2012-12-24
2012-11-09 13:11:50,Friday,56,100,A,44,13:11:50,2012-11-09
2013-03-20 10:35:05,Wednesday,0,40,C,40,10:35:05,2013-03-20
2012-12-25 20:40:16,Tuesday,28,28,B,0,20:40:16,2012-12-25
2012-12-24 17:30:13,Monday,28,28,B,0,17:30:13,2012-12-24
2013-03-16 18:05:14,Saturday,37,40,C,3,18:05:14,2013-03-16
2013-03-22 11:30:06,Friday,4,40,C,36,11:30:06,2013-03-22
2013-03-12 12:20:07,Tuesday,3,40,C,37,12:20:07,2013-03-12
2013-03-17 16:50:12,Sunday,40,40,C,0,16:50:12,2013-03-17
2012-11-11 11:54:00,Sunday,100,100,A,0,11:54:00,2012-11-11
2013-03-13 14:35:10,Wednesday,0,40,C,40,14:35:10,2013-03-13
2013-03-22 13:50:09,Friday,1,40,C,39,13:50:09,2013-03-22
2012-12-21 10:55:06,Friday,3,28,B,25,10:55:06,2012-12-21
2013-03-06 11:15:06,Wednesday,3,40,C,37,11:15:06,2013-03-06
2012-12-08 19:35:16,Saturday,28,28,B,0,19:35:16,2012-12-08
2013-03-10 15:50:11,Sunday,40,40,C,0,15:50:11,2013-03-10
2012-11-08 12:15:41,Thursday,46,100,A,54,12:15:41,2012-11-08
2012-12-19 10:40:06,Wednesday,0,28,B,28,10:40:06,2012-12-19
2012-12-13 18:35:15,Thursday,0,28,B,28,18:35:15,2012-12-13
2012-12-22 19:35:16,Saturday,28,28,B,0,19:35:16,2012-12-22
2013-03-15 12:30:07,Friday,7,40,C,33,12:30:07,2013-03-15
2012-11-08 16:10:52,Thursday,20,100,A,80,16:10:52,2012-11-08
2013-03-17 11:25:06,Sunday,40,40,C,0,11:25:06,2013-03-17
2013-03-16 10:00:04,Saturday,19,40,C,21,10:00:04,2013-03-16
2013-03-14 08:15:54,Thursday,0,40,C,40,08:15:54,2013-03-14
2013-03-22 06:35:00,Friday,40,40,C,0,06:35:00,2013-03-22
2013-03-05 14:45:10,Tuesday,0,40,C,40,14:45:10,2013-03-05
2013-03-17 13:55:09,Sunday,40,40,C,0,13:55:09,2013-03-17
2013-03-13 16:10:11,Wednesday,1,40,C,39,16:10:11,2013-03-13
2012-12-08 18:35:15,Saturday,28,28,B,0,18:35:15,2012-12-08
2013-03-22 10:05:04,Friday,0,40,C,40,10:05:04,2013-03-22
2012-12-16 16:00:12,Sunday,0,28,B,28,16:00:12,2012-12-16
2012-11-08 08:05:29,Thursday,12,100,A,88,08:05:29,2012-11-08
2012-11-06 11:18:24,Tuesday,13,100,A,87,11:18:24,2012-11-06
2013-03-20 13:05:08,Wednesday,2,40,C,38,13:05:08,2013-03-20
2013-03-18 08:35:03,Monday,0,40,C,40,08:35:03,2013-03-18
2012-11-10 11:27:52,Saturday,24,100,A,76,11:27:52,2012-11-10
2013-03-02 06:05:00,Saturday,40,40,C,0,06:05:00,2013-03-02
2012-12-11 19:01:11,Tuesday,2,28,B,26,19:01:11,2012-12-11
2013-03-17 07:30:01,Sunday,40,40,C,0,07:30:01,2013-03-17
2013-03-21 09:45:04,Thursday,0,40,C,40,09:45:04,2013-03-21
2012-12-25 18:50:14,Tuesday,28,28,B,0,18:50:14,2012-12-25
2013-03-18 07:20:01,Monday,22,40,C,18,07:20:01,2013-03-18
2012-12-29 18:35:42,Saturday,28,28,B,0,18:35:42,2012-12-29
2012-12-11 19:31:12,Tuesday,0,28,B,28,19:31:12,2012-12-11
2012-12-24 14:15:09,Monday,28,28,B,0,14:15:09,2012-12-24
2013-03-15 10:20:05,Friday,0,40,C,40,10:20:05,2013-03-15
2012-12-29 18:05:42,Saturday,28,28,B,0,18:05:42,2012-12-29
2013-03-20 14:15:09,Wednesday,0,40,C,40,14:15:09,2013-03-20
2012-12-24 14:10:09,Monday,28,28,B,0,14:10:09,2012-12-24
2012-12-28 19:30:15,Friday,28,28,B,0,19:30:15,2012-12-28
2013-03-18 15:20:11,Monday,0,40,C,40,15:20:11,2013-03-18
2012-12-11 17:16:09,Tuesday,2,28,B,26,17:16:09,2012-12-11
2013-03-09 07:10:01,Saturday,40,40,C,0,07:10:01,2013-03-09
2012-12-16 17:45:15,Sunday,1,28,B,27,17:45:15,2012-12-16
2012-12-13 19:20:16,Thursday,0,28,B,28,19:20:16,2012-12-13
2012-12-23 16:30:12,Sunday,28,28,B,0,16:30:12,2012-12-23
2012-11-11 07:08:48,Sunday,100,100,A,0,07:08:48,2012-11-11
2013-03-14 13:46:01,Thursday,0,40,C,40,13:46:01,2013-03-14
